wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
œl¹skie;D¹browa Górnicza;27;2.27;2;0;2;67;411;142;28;110;4;t2465;2020-12-22
œl¹skie;Gliwice;75;4.21;1;0;1;108;716;302;81;214;7;t2466;2020-12-22
œl¹skie;Jastrzêbie-Zdrój;22;2.49;0;0;0;22;215;97;23;72;2;t2467;2020-12-22
œl¹skie;Jaworzno;37;4.08;0;0;0;26;295;112;37;71;4;t2468;2020-12-22
œl¹skie;Katowice;86;2.95;2;0;2;154;963;464;98;355;11;t2469;2020-12-22
œl¹skie;Mys³owice;16;2.14;0;0;0;23;194;81;20;60;1;t2470;2020-12-22
œl¹skie;Piekary Œl¹skie;16;2.92;1;0;1;20;254;56;17;37;2;t2471;2020-12-22
œl¹skie;Ruda Œl¹ska;52;3.79;0;0;0;64;486;155;54;98;3;t2472;2020-12-22
œl¹skie;Rybnik;28;2.03;1;0;1;40;336;138;31;106;1;t2473;2020-12-22
œl¹skie;Siemianowice Œl¹skie;17;2.55;0;0;0;24;187;71;18;53;0;t2474;2020-12-22
œl¹skie;Sosnowiec;32;1.61;0;0;0;114;665;202;33;168;1;t2475;2020-12-22
œl¹skie;Œwiêtoch³owice;4;0.81;2;0;2;21;156;26;4;22;0;t2476;2020-12-22
œl¹skie;Tychy;63;4.95;2;0;2;58;542;213;69;140;4;t2477;2020-12-22
œl¹skie;Zabrze;34;1.98;4;0;4;65;458;217;40;174;3;t2478;2020-12-22
œl¹skie;¯ory;10;1.6;0;0;0;13;205;57;12;43;2;t2479;2020-12-22
œwiêtokrzyskie;buski;7;0.98;2;2;0;4;123;64;10;50;4;t2601;2020-12-22
œwiêtokrzyskie;jêdrzejowski;15;1.76;0;0;0;14;202;66;20;45;1;t2602;2020-12-22
œwiêtokrzyskie;kazimierski;5;1.49;2;2;0;2;82;19;6;13;0;t2603;2020-12-22
œwiêtokrzyskie;kielecki;20;0.95;3;0;3;32;363;149;25;118;6;t2604;2020-12-22
œwiêtokrzyskie;konecki;11;1.38;4;0;4;9;141;66;12;51;3;t2605;2020-12-22
œwiêtokrzyskie;opatowski;4;0.77;0;0;0;8;111;41;4;37;0;t2606;2020-12-22
œwiêtokrzyskie;ostrowiecki;21;1.94;4;1;3;26;295;72;30;39;3;t2607;2020-12-22
œwiêtokrzyskie;piñczowski;7;1.81;0;0;0;16;142;31;7;22;2;t2608;2020-12-22
œwiêtokrzyskie;sandomierski;19;2.48;3;0;3;21;272;76;21;55;0;t2609;2020-12-22
œwiêtokrzyskie;skar¿yski;9;1.22;0;0;0;15;143;92;19;72;1;t2610;2020-12-22
œwiêtokrzyskie;starachowicki;17;1.91;2;0;2;23;193;81;22;54;5;t2611;2020-12-22
œwiêtokrzyskie;staszowski;6;0.84;0;0;0;7;146;62;13;44;5;t2612;2020-12-22
œwiêtokrzyskie;w³oszczowski;6;1.34;1;0;1;11;83;31;6;23;2;t2613;2020-12-22
œwiêtokrzyskie;Kielce;18;0.93;4;0;4;45;258;215;30;180;5;t2661;2020-12-22
warmiñsko-mazurskie;bartoszycki;42;7.38;0;0;0;33;330;78;44;34;0;t2801;2020-12-22
warmiñsko-mazurskie;braniewski;17;4.15;1;0;1;25;340;44;17;27;0;t2802;2020-12-22
warmiñsko-mazurskie;dzia³dowski;64;9.85;1;0;1;47;404;116;67;47;2;t2803;2020-12-22
warmiñsko-mazurskie;elbl¹ski;31;5.43;4;0;4;71;575;69;33;34;2;t2804;2020-12-22
warmiñsko-mazurskie;e³cki;30;3.27;0;0;0;44;418;94;32;60;2;t2805;2020-12-22
warmiñsko-mazurskie;gi¿ycki;38;6.73;0;0;0;66;361;82;38;44;0;t2806;2020-12-22
warmiñsko-mazurskie;i³awski;57;6.14;1;0;1;73;850;136;57;76;3;t2807;2020-12-22
warmiñsko-mazurskie;kêtrzyñski;30;4.83;0;0;0;49;385;70;30;40;0;t2808;2020-12-22
warmiñsko-mazurskie;lidzbarski;31;7.55;0;0;0;19;230;61;31;30;0;t2809;2020-12-22
warmiñsko-mazurskie;mr¹gowski;31;6.24;0;0;0;32;294;63;32;29;2;t2810;2020-12-22
warmiñsko-mazurskie;nidzicki;18;5.5;0;0;0;20;265;51;18;26;7;t2811;2020-12-22
warmiñsko-mazurskie;nowomiejski;13;2.97;0;0;0;30;374;66;13;49;4;t2812;2020-12-22
warmiñsko-mazurskie;olecki;14;4.11;0;0;0;9;220;47;14;33;0;t2813;2020-12-22
warmiñsko-mazurskie;olsztyñski;105;8.25;9;0;9;125;1153;263;109;149;5;t2814;2020-12-22
warmiñsko-mazurskie;ostródzki;73;7.03;1;0;1;95;957;152;74;76;2;t2815;2020-12-22
warmiñsko-mazurskie;piski;26;4.65;0;0;0;30;443;63;26;37;0;t2816;2020-12-22
warmiñsko-mazurskie;szczycieñski;60;8.66;0;0;0;51;548;128;60;68;0;t2817;2020-12-22
warmiñsko-mazurskie;go³dapski;10;3.76;1;1;0;12;190;29;10;17;2;t2818;2020-12-22
warmiñsko-mazurskie;wêgorzewski;19;8.42;0;0;0;31;109;57;19;38;0;t2819;2020-12-22
warmiñsko-mazurskie;Elbl¹g;111;9.32;4;0;4;144;1228;229;114;111;4;t2861;2020-12-22
warmiñsko-mazurskie;Olsztyn;166;9.66;10;0;10;222;1606;522;178;339;5;t2862;2020-12-22
wielkopolskie;chodzieski;9;1.92;0;0;0;10;163;45;11;34;0;t3001;2020-12-22
wielkopolskie;czarnkowsko-trzcianecki;50;5.76;3;3;0;56;695;104;50;50;4;t3002;2020-12-22
wielkopolskie;gnieŸnieñski;84;5.78;8;0;8;98;719;180;87;90;3;t3003;2020-12-22
wielkopolskie;gostyñski;10;1.32;2;2;0;14;210;53;10;40;3;t3004;2020-12-22
wielkopolskie;grodziski;19;3.66;1;1;0;11;232;64;20;44;0;t3005;2020-12-22
wielkopolskie;jarociñski;7;0.98;2;2;0;16;295;42;10;31;1;t3006;2020-12-22
wielkopolskie;kaliski;11;1.32;0;0;0;14;285;47;13;33;1;t3007;2020-12-22
wielkopolskie;kêpiñski;9;1.59;0;0;0;27;345;66;9;57;0;t3008;2020-12-22
wielkopolskie;kolski;15;1.73;4;2;2;24;235;93;22;69;2;t3009;2020-12-22
wielkopolskie;koniñski;18;1.38;3;0;3;39;533;69;19;47;3;t3010;2020-12-22
wielkopolskie;koœciañski;14;1.77;1;1;0;50;339;81;19;61;1;t3011;2020-12-22
wielkopolskie;krotoszyñski;11;1.43;0;0;0;31;299;43;11;31;1;t3012;2020-12-22
wielkopolskie;leszczyñski;13;2.26;0;0;0;22;269;41;13;27;1;t3013;2020-12-22
wielkopolskie;miêdzychodzki;5;1.36;0;0;0;18;254;36;9;27;0;t3014;2020-12-22
wielkopolskie;nowotomyski;11;1.45;0;0;0;31;364;52;11;40;1;t3015;2020-12-22
wielkopolskie;obornicki;14;2.34;3;0;3;49;494;45;14;28;3;t3016;2020-12-22
wielkopolskie;ostrowski;38;2.35;3;2;1;47;442;131;39;88;4;t3017;2020-12-22
wielkopolskie;ostrzeszowski;8;1.44;2;0;2;15;177;44;10;34;0;t3018;2020-12-22
wielkopolskie;pilski;78;5.74;2;0;2;81;748;189;80;106;3;t3019;2020-12-22
wielkopolskie;pleszewski;8;1.27;1;1;0;18;180;61;10;49;2;t3020;2020-12-22
wielkopolskie;poznañski;300;7.44;3;2;1;422;3052;888;319;547;22;t3021;2020-12-22
wielkopolskie;rawicki;11;1.83;3;0;3;22;145;39;11;27;1;t3022;2020-12-22
wielkopolskie;s³upecki;21;3.56;1;0;1;44;461;39;22;16;1;t3023;2020-12-22
wielkopolskie;szamotulski;52;5.67;0;0;0;76;922;105;52;52;1;t3024;2020-12-22
wielkopolskie;œredzki;5;0.85;3;2;1;30;291;28;9;19;0;t3025;2020-12-22
wielkopolskie;œremski;33;5.37;1;1;0;15;288;106;34;70;2;t3026;2020-12-22
wielkopolskie;turecki;5;0.6;3;0;3;13;301;32;5;27;0;t3027;2020-12-22
wielkopolskie;w¹growiecki;17;2.42;2;2;0;15;257;72;23;47;2;t3028;2020-12-22
wielkopolskie;wolsztyñski;16;2.78;0;0;0;15;252;59;19;39;1;t3029;2020-12-22
wielkopolskie;wrzesiñski;48;6.15;0;0;0;73;720;100;53;47;0;t3030;2020-12-22
wielkopolskie;z³otowski;45;6.5;4;1;3;36;564;88;46;41;1;t3031;2020-12-22
wielkopolskie;Kalisz;14;1.4;2;0;2;33;264;65;15;49;1;t3061;2020-12-22
wielkopolskie;Konin;17;2.32;1;0;1;45;360;56;17;38;1;t3062;2020-12-22
wielkopolskie;Leszno;17;2.68;1;0;1;27;278;75;17;56;2;t3063;2020-12-22
wielkopolskie;Poznañ;367;6.87;8;8;0;510;3536;1442;380;1028;34;t3064;2020-12-22
zachodniopomorskie;bia³ogardzki;30;6.32;2;0;2;28;403;69;32;34;3;t3201;2020-12-22
zachodniopomorskie;choszczeñski;42;8.74;1;0;1;31;354;93;45;44;4;t3202;2020-12-22
zachodniopomorskie;drawski;41;7.21;0;0;0;50;522;129;41;88;0;t3203;2020-12-22
zachodniopomorskie;goleniowski;62;7.52;1;0;1;98;900;163;66;90;7;t3204;2020-12-22
zachodniopomorskie;gryficki;30;5.0;0;0;0;53;479;99;34;63;2;t3205;2020-12-22
zachodniopomorskie;gryfiñski;56;6.86;2;0;2;83;886;225;68;154;3;t3206;2020-12-22
zachodniopomorskie;kamieñski;15;3.2;0;0;0;32;318;59;16;43;0;t3207;2020-12-22
zachodniopomorskie;ko³obrzeski;56;7.05;0;0;0;42;408;123;63;59;1;t3208;2020-12-22
zachodniopomorskie;koszaliñski;17;2.56;1;0;1;52;458;84;26;58;0;t3209;2020-12-22
zachodniopomorskie;myœliborski;14;2.14;1;0;1;22;444;78;23;55;0;t3210;2020-12-22
zachodniopomorskie;policki;89;10.96;3;0;3;97;845;202;92;108;2;t3211;2020-12-22
zachodniopomorskie;pyrzycki;17;4.33;0;0;0;29;341;64;20;44;0;t3212;2020-12-22
zachodniopomorskie;s³awieñski;14;2.5;1;0;1;36;374;56;19;34;3;t3213;2020-12-22
zachodniopomorskie;stargardzki;49;4.08;2;0;2;89;894;162;54;106;2;t3214;2020-12-22
zachodniopomorskie;szczecinecki;15;1.94;0;0;0;63;447;79;15;63;1;t3215;2020-12-22
zachodniopomorskie;œwidwiñski;3;0.64;0;0;0;19;249;61;4;55;2;t3216;2020-12-22
zachodniopomorskie;wa³ecki;22;4.16;0;0;0;33;484;69;22;46;1;t3217;2020-12-22
zachodniopomorskie;³obeski;23;6.3;2;0;2;34;259;56;24;28;4;t3218;2020-12-22
zachodniopomorskie;Koszalin;55;5.15;2;0;2;115;782;215;71;140;4;t3261;2020-12-22
zachodniopomorskie;Szczecin;318;7.93;1;0;1;436;3317;990;356;619;15;t3262;2020-12-22
zachodniopomorskie;Œwinoujœcie;25;6.12;0;0;0;33;277;83;28;54;1;t3263;2020-12-22
