wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
œl¹skie;Chorzów;46;4.28;5;0;5;55;765;146;49;94;3;t2463;2020-11-25
œl¹skie;Czêstochowa;86;3.92;9;0;9;101;1388;279;95;176;8;t2464;2020-11-25
œl¹skie;D¹browa Górnicza;70;5.89;3;0;3;65;766;219;71;144;4;t2465;2020-11-25
œl¹skie;Gliwice;82;4.6;0;0;0;121;1509;283;85;191;7;t2466;2020-11-25
œl¹skie;Jastrzêbie-Zdrój;29;3.28;1;0;1;35;592;92;29;63;0;t2467;2020-11-25
œl¹skie;Jaworzno;48;5.29;1;0;1;73;698;164;50;110;4;t2468;2020-11-25
œl¹skie;Katowice;133;4.56;3;0;3;156;1818;638;147;482;9;t2469;2020-11-25
œl¹skie;Mys³owice;20;2.68;2;0;2;40;469;74;22;49;3;t2470;2020-11-25
œl¹skie;Piekary Œl¹skie;13;2.37;0;0;0;31;387;48;14;32;2;t2471;2020-11-25
œl¹skie;Ruda Œl¹ska;66;4.82;8;1;7;118;1175;197;68;126;3;t2472;2020-11-25
œl¹skie;Rybnik;62;4.5;1;0;1;65;1029;198;68;125;5;t2473;2020-11-25
œl¹skie;Siemianowice Œl¹skie;33;4.96;2;0;2;42;299;94;35;58;1;t2474;2020-11-25
œl¹skie;Sosnowiec;70;3.52;1;0;1;105;1332;309;74;232;3;t2475;2020-11-25
œl¹skie;Œwiêtoch³owice;27;5.47;1;0;1;31;306;59;28;30;1;t2476;2020-11-25
œl¹skie;Tychy;74;5.81;2;0;2;67;1061;186;82;100;4;t2477;2020-11-25
œl¹skie;Zabrze;58;3.38;0;0;0;102;1220;162;61;99;2;t2478;2020-11-25
œl¹skie;¯ory;24;3.83;2;0;2;26;610;76;25;51;0;t2479;2020-11-25
œwiêtokrzyskie;buski;9;1.26;0;0;0;20;534;78;11;67;0;t2601;2020-11-25
œwiêtokrzyskie;jêdrzejowski;30;3.52;1;0;1;24;666;95;34;53;8;t2602;2020-11-25
œwiêtokrzyskie;kazimierski;3;0.9;0;0;0;10;228;22;3;17;2;t2603;2020-11-25
œwiêtokrzyskie;kielecki;52;2.46;0;0;0;50;1095;211;53;148;10;t2604;2020-11-25
œwiêtokrzyskie;konecki;33;4.15;0;0;0;25;557;81;34;43;4;t2605;2020-11-25
œwiêtokrzyskie;opatowski;25;4.82;2;0;2;16;437;62;26;34;2;t2606;2020-11-25
œwiêtokrzyskie;ostrowiecki;44;4.06;3;0;3;61;863;132;45;77;10;t2607;2020-11-25
œwiêtokrzyskie;piñczowski;16;4.14;0;0;0;11;182;109;16;87;6;t2608;2020-11-25
œwiêtokrzyskie;sandomierski;63;8.21;0;0;0;31;637;151;64;82;5;t2609;2020-11-25
œwiêtokrzyskie;skar¿yski;31;4.21;0;0;0;26;447;116;31;79;6;t2610;2020-11-25
œwiêtokrzyskie;starachowicki;80;8.97;2;0;2;36;1026;162;82;64;16;t2611;2020-11-25
œwiêtokrzyskie;staszowski;11;1.54;0;0;0;23;402;79;11;63;5;t2612;2020-11-25
œwiêtokrzyskie;w³oszczowski;12;2.67;1;0;1;12;268;38;12;19;7;t2613;2020-11-25
œwiêtokrzyskie;Kielce;62;3.19;1;0;1;67;970;272;69;192;11;t2661;2020-11-25
warmiñsko-mazurskie;bartoszycki;51;8.96;2;0;2;79;865;134;55;69;10;t2801;2020-11-25
warmiñsko-mazurskie;braniewski;47;11.48;0;0;0;46;589;85;51;34;0;t2802;2020-11-25
warmiñsko-mazurskie;dzia³dowski;66;10.16;0;0;0;55;1027;156;74;74;8;t2803;2020-11-25
warmiñsko-mazurskie;elbl¹ski;51;8.94;0;0;0;64;802;99;53;44;2;t2804;2020-11-25
warmiñsko-mazurskie;e³cki;78;8.51;0;0;0;64;1210;172;81;87;4;t2805;2020-11-25
warmiñsko-mazurskie;gi¿ycki;44;7.79;0;0;0;37;598;95;44;46;5;t2806;2020-11-25
warmiñsko-mazurskie;i³awski;79;8.51;0;0;0;75;994;179;81;93;5;t2807;2020-11-25
warmiñsko-mazurskie;kêtrzyñski;35;5.64;3;0;3;39;399;95;35;57;3;t2808;2020-11-25
warmiñsko-mazurskie;lidzbarski;44;10.72;3;0;3;33;542;80;46;31;3;t2809;2020-11-25
warmiñsko-mazurskie;mr¹gowski;48;9.67;1;0;1;48;507;97;50;39;8;t2810;2020-11-25
warmiñsko-mazurskie;nidzicki;21;6.41;0;0;0;18;387;57;22;32;3;t2811;2020-11-25
warmiñsko-mazurskie;nowomiejski;30;6.85;0;0;0;22;599;63;31;31;1;t2812;2020-11-25
warmiñsko-mazurskie;olecki;60;17.62;0;0;0;26;448;98;61;35;2;t2813;2020-11-25
warmiñsko-mazurskie;olsztyñski;73;5.74;0;0;0;116;1687;247;83;159;5;t2814;2020-11-25
warmiñsko-mazurskie;ostródzki;69;6.64;4;0;4;78;1166;211;72;134;5;t2815;2020-11-25
warmiñsko-mazurskie;piski;69;12.33;2;2;0;46;615;136;70;63;3;t2816;2020-11-25
warmiñsko-mazurskie;szczycieñski;39;5.63;1;0;1;52;723;104;40;63;1;t2817;2020-11-25
warmiñsko-mazurskie;go³dapski;9;3.38;2;0;2;21;411;25;9;16;0;t2818;2020-11-25
warmiñsko-mazurskie;wêgorzewski;13;5.76;0;0;0;22;339;33;13;18;2;t2819;2020-11-25
warmiñsko-mazurskie;Elbl¹g;144;12.09;4;1;3;145;1628;267;147;108;12;t2861;2020-11-25
warmiñsko-mazurskie;Olsztyn;142;8.26;0;0;0;218;1969;438;155;279;4;t2862;2020-11-25
wielkopolskie;chodzieski;32;6.82;0;0;0;23;545;64;32;32;0;t3001;2020-11-25
wielkopolskie;czarnkowsko-trzcianecki;72;8.29;0;0;0;68;1291;132;74;55;3;t3002;2020-11-25
wielkopolskie;gnieŸnieñski;31;2.13;3;0;3;88;1684;111;34;72;5;t3003;2020-11-25
wielkopolskie;gostyñski;13;1.71;1;0;1;12;492;51;13;38;0;t3004;2020-11-25
wielkopolskie;grodziski;10;1.93;1;0;1;26;785;32;11;21;0;t3005;2020-11-25
wielkopolskie;jarociñski;26;3.64;1;0;1;36;653;83;26;57;0;t3006;2020-11-25
wielkopolskie;kaliski;8;0.96;0;0;0;25;602;47;8;39;0;t3007;2020-11-25
wielkopolskie;kêpiñski;39;6.91;1;1;0;30;660;87;43;43;1;t3008;2020-11-25
wielkopolskie;kolski;16;1.85;4;0;4;30;426;100;21;77;2;t3009;2020-11-25
wielkopolskie;koniñski;55;4.23;3;0;3;61;1413;151;61;86;4;t3010;2020-11-25
wielkopolskie;koœciañski;41;5.18;2;0;2;40;877;139;41;98;0;t3011;2020-11-25
wielkopolskie;krotoszyñski;34;4.41;0;0;0;38;845;93;35;58;0;t3012;2020-11-25
wielkopolskie;leszczyñski;23;4.0;0;0;0;38;801;48;23;25;0;t3013;2020-11-25
wielkopolskie;miêdzychodzki;10;2.73;3;0;3;10;350;40;11;29;0;t3014;2020-11-25
wielkopolskie;nowotomyski;6;0.79;2;0;2;51;1188;37;8;29;0;t3015;2020-11-25
wielkopolskie;obornicki;55;9.19;1;0;1;48;1138;86;56;28;2;t3016;2020-11-25
wielkopolskie;ostrowski;50;3.09;1;1;0;67;973;160;52;106;2;t3017;2020-11-25
wielkopolskie;ostrzeszowski;29;5.23;2;0;2;12;467;59;31;26;2;t3018;2020-11-25
wielkopolskie;pilski;80;5.89;1;0;1;114;1852;232;81;151;0;t3019;2020-11-25
wielkopolskie;pleszewski;22;3.49;1;0;1;20;741;101;23;76;2;t3020;2020-11-25
wielkopolskie;poznañski;251;6.22;0;0;0;413;4865;684;264;409;11;t3021;2020-11-25
wielkopolskie;rawicki;20;3.32;2;0;2;37;493;52;20;31;1;t3022;2020-11-25
wielkopolskie;s³upecki;59;10.0;0;0;0;49;730;107;61;44;2;t3023;2020-11-25
wielkopolskie;szamotulski;48;5.23;1;0;1;99;1489;142;49;92;1;t3024;2020-11-25
wielkopolskie;œredzki;22;3.73;4;4;0;41;940;66;24;42;0;t3025;2020-11-25
wielkopolskie;œremski;62;10.09;1;0;1;37;889;134;63;69;2;t3026;2020-11-25
wielkopolskie;turecki;36;4.3;0;0;0;20;816;74;38;35;1;t3027;2020-11-25
wielkopolskie;w¹growiecki;25;3.56;1;1;0;53;848;82;25;57;0;t3028;2020-11-25
wielkopolskie;wolsztyñski;20;3.48;0;0;0;23;708;43;21;21;1;t3029;2020-11-25
wielkopolskie;wrzesiñski;83;10.63;2;0;2;71;1354;144;83;56;5;t3030;2020-11-25
wielkopolskie;z³otowski;34;4.91;1;0;1;71;918;93;37;52;4;t3031;2020-11-25
wielkopolskie;Kalisz;30;3.01;2;0;2;43;575;90;31;59;0;t3061;2020-11-25
wielkopolskie;Konin;63;8.61;0;0;0;45;752;126;66;59;1;t3062;2020-11-25
wielkopolskie;Leszno;33;5.21;1;1;0;34;596;81;34;47;0;t3063;2020-11-25
wielkopolskie;Poznañ;233;4.36;3;0;3;441;4807;877;254;613;10;t3064;2020-11-25
zachodniopomorskie;bia³ogardzki;19;4.01;0;0;0;28;546;69;20;46;3;t3201;2020-11-25
zachodniopomorskie;choszczeñski;3;0.62;0;0;0;14;370;43;5;38;0;t3202;2020-11-25
zachodniopomorskie;drawski;25;4.4;1;0;1;26;694;86;25;61;0;t3203;2020-11-25
zachodniopomorskie;goleniowski;48;5.83;1;0;1;70;1365;122;50;68;4;t3204;2020-11-25
zachodniopomorskie;gryficki;29;4.83;1;0;1;31;596;68;29;38;1;t3205;2020-11-25
zachodniopomorskie;gryfiñski;30;3.68;1;0;1;95;731;87;36;50;1;t3206;2020-11-25
zachodniopomorskie;kamieñski;31;6.62;0;0;0;24;467;65;32;32;1;t3207;2020-11-25
zachodniopomorskie;ko³obrzeski;45;5.67;2;1;1;52;722;122;48;73;1;t3208;2020-11-25
zachodniopomorskie;koszaliñski;33;4.97;0;0;0;46;542;137;33;102;2;t3209;2020-11-25
zachodniopomorskie;myœliborski;38;5.81;0;0;0;31;692;81;38;43;0;t3210;2020-11-25
zachodniopomorskie;policki;48;5.91;1;0;1;68;1001;150;51;95;4;t3211;2020-11-25
zachodniopomorskie;pyrzycki;13;3.31;0;0;0;26;405;32;14;16;2;t3212;2020-11-25
zachodniopomorskie;s³awieñski;24;4.28;1;1;0;41;771;69;24;42;3;t3213;2020-11-25
zachodniopomorskie;stargardzki;85;7.07;1;0;1;99;1498;241;94;143;4;t3214;2020-11-25
zachodniopomorskie;szczecinecki;51;6.59;5;0;5;80;818;133;51;79;3;t3215;2020-11-25
zachodniopomorskie;œwidwiñski;21;4.51;2;0;2;30;390;64;21;39;4;t3216;2020-11-25
zachodniopomorskie;wa³ecki;41;7.75;0;0;0;38;629;95;43;49;3;t3217;2020-11-25
zachodniopomorskie;³obeski;21;5.75;0;0;0;22;426;51;22;28;1;t3218;2020-11-25
zachodniopomorskie;Koszalin;38;3.56;0;0;0;75;810;247;43;203;1;t3261;2020-11-25
zachodniopomorskie;Szczecin;326;8.13;6;0;6;389;3685;903;344;534;25;t3262;2020-11-25
zachodniopomorskie;Œwinoujœcie;25;6.12;1;1;0;25;331;101;28;73;0;t3263;2020-11-25
