wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
œl¹skie;Czêstochowa;25;1.14;3;0;3;114;817;255;35;213;7;t2464;2020-12-07
œl¹skie;D¹browa Górnicza;18;1.51;4;0;4;89;560;108;18;88;2;t2465;2020-12-07
œl¹skie;Gliwice;41;2.3;0;0;0;145;984;256;59;187;10;t2466;2020-12-07
œl¹skie;Jastrzêbie-Zdrój;8;0.9;0;0;0;58;342;80;11;69;0;t2467;2020-12-07
œl¹skie;Jaworzno;27;2.97;1;0;1;67;462;73;28;44;1;t2468;2020-12-07
œl¹skie;Katowice;66;2.26;5;1;4;199;1291;380;79;298;3;t2469;2020-12-07
œl¹skie;Mys³owice;39;5.23;2;2;0;59;312;133;39;89;5;t2470;2020-12-07
œl¹skie;Piekary Œl¹skie;12;2.19;0;0;0;32;230;60;16;42;2;t2471;2020-12-07
œl¹skie;Ruda Œl¹ska;12;0.88;1;0;1;111;814;105;13;91;1;t2472;2020-12-07
œl¹skie;Rybnik;14;1.02;2;0;2;100;581;110;17;91;2;t2473;2020-12-07
œl¹skie;Siemianowice Œl¹skie;7;1.05;2;1;1;47;250;49;9;39;1;t2474;2020-12-07
œl¹skie;Sosnowiec;34;1.71;1;0;1;125;943;291;43;247;1;t2475;2020-12-07
œl¹skie;Œwiêtoch³owice;9;1.82;0;0;0;32;229;37;9;28;0;t2476;2020-12-07
œl¹skie;Tychy;8;0.63;3;0;3;115;699;87;11;73;3;t2477;2020-12-07
œl¹skie;Zabrze;32;1.86;1;0;1;128;681;162;35;123;4;t2478;2020-12-07
œl¹skie;¯ory;7;1.12;0;0;0;42;344;41;9;32;0;t2479;2020-12-07
œwiêtokrzyskie;buski;12;1.68;1;0;1;17;189;87;19;63;5;t2601;2020-12-07
œwiêtokrzyskie;jêdrzejowski;10;1.17;0;0;0;33;310;90;13;74;3;t2602;2020-12-07
œwiêtokrzyskie;kazimierski;7;2.09;0;0;0;10;123;46;8;37;1;t2603;2020-12-07
œwiêtokrzyskie;kielecki;39;1.85;0;0;0;76;543;231;53;163;15;t2604;2020-12-07
œwiêtokrzyskie;konecki;14;1.76;0;0;0;17;275;148;15;131;2;t2605;2020-12-07
œwiêtokrzyskie;opatowski;6;1.16;0;0;0;17;235;73;6;67;0;t2606;2020-12-07
œwiêtokrzyskie;ostrowiecki;29;2.67;0;0;0;67;503;106;41;56;9;t2607;2020-12-07
œwiêtokrzyskie;piñczowski;3;0.78;0;0;0;17;164;37;6;29;2;t2608;2020-12-07
œwiêtokrzyskie;sandomierski;13;1.69;5;0;5;35;300;86;24;62;0;t2609;2020-12-07
œwiêtokrzyskie;skar¿yski;16;2.17;0;0;0;35;277;86;20;63;3;t2610;2020-12-07
œwiêtokrzyskie;starachowicki;9;1.01;1;0;1;33;432;73;20;51;2;t2611;2020-12-07
œwiêtokrzyskie;staszowski;4;0.56;0;0;0;23;203;92;14;76;2;t2612;2020-12-07
œwiêtokrzyskie;w³oszczowski;6;1.34;1;0;1;13;132;41;6;34;1;t2613;2020-12-07
œwiêtokrzyskie;Kielce;23;1.18;0;0;0;88;438;242;43;182;17;t2661;2020-12-07
warmiñsko-mazurskie;bartoszycki;34;5.98;0;0;0;80;569;124;43;77;4;t2801;2020-12-07
warmiñsko-mazurskie;braniewski;41;10.02;1;0;1;70;474;104;48;51;5;t2802;2020-12-07
warmiñsko-mazurskie;dzia³dowski;25;3.85;4;0;4;64;850;169;44;122;3;t2803;2020-12-07
warmiñsko-mazurskie;elbl¹ski;16;2.8;0;0;0;79;658;75;20;53;2;t2804;2020-12-07
warmiñsko-mazurskie;e³cki;20;2.18;0;0;0;105;883;111;26;83;2;t2805;2020-12-07
warmiñsko-mazurskie;gi¿ycki;10;1.77;0;0;0;82;418;53;15;36;2;t2806;2020-12-07
warmiñsko-mazurskie;i³awski;23;2.48;0;0;0;119;1133;150;25;123;2;t2807;2020-12-07
warmiñsko-mazurskie;kêtrzyñski;16;2.58;1;0;1;76;409;70;18;49;3;t2808;2020-12-07
warmiñsko-mazurskie;lidzbarski;12;2.92;0;0;0;54;507;59;18;38;3;t2809;2020-12-07
warmiñsko-mazurskie;mr¹gowski;14;2.82;3;0;3;91;510;56;21;35;0;t2810;2020-12-07
warmiñsko-mazurskie;nidzicki;23;7.02;0;0;0;66;438;102;28;70;4;t2811;2020-12-07
warmiñsko-mazurskie;nowomiejski;8;1.83;1;0;1;51;386;57;9;48;0;t2812;2020-12-07
warmiñsko-mazurskie;olecki;11;3.23;0;0;0;35;392;63;12;50;1;t2813;2020-12-07
warmiñsko-mazurskie;olsztyñski;41;3.22;4;0;4;191;1412;194;46;146;2;t2814;2020-12-07
warmiñsko-mazurskie;ostródzki;59;5.68;4;0;4;149;1097;216;76;133;7;t2815;2020-12-07
warmiñsko-mazurskie;piski;23;4.11;1;0;1;58;487;82;25;53;4;t2816;2020-12-07
warmiñsko-mazurskie;szczycieñski;5;0.72;2;0;2;103;781;94;12;81;1;t2817;2020-12-07
warmiñsko-mazurskie;go³dapski;4;1.5;0;0;0;18;214;25;4;19;2;t2818;2020-12-07
warmiñsko-mazurskie;wêgorzewski;2;0.89;0;0;0;18;204;24;3;20;1;t2819;2020-12-07
warmiñsko-mazurskie;Elbl¹g;56;4.7;0;0;0;208;1357;207;72;118;17;t2861;2020-12-07
warmiñsko-mazurskie;Olsztyn;89;5.18;6;0;6;322;1709;341;100;237;4;t2862;2020-12-07
wielkopolskie;chodzieski;5;1.06;0;0;0;40;260;74;13;58;3;t3001;2020-12-07
wielkopolskie;czarnkowsko-trzcianecki;7;0.81;0;0;0;144;1096;51;12;37;2;t3002;2020-12-07
wielkopolskie;gnieŸnieñski;22;1.51;0;0;0;166;1358;138;35;102;1;t3003;2020-12-07
wielkopolskie;gostyñski;9;1.19;0;0;0;28;273;43;11;31;1;t3004;2020-12-07
wielkopolskie;grodziski;11;2.12;0;0;0;32;383;55;12;43;0;t3005;2020-12-07
wielkopolskie;jarociñski;3;0.42;0;0;0;43;448;86;13;73;0;t3006;2020-12-07
wielkopolskie;kaliski;4;0.48;1;0;1;41;361;43;7;35;1;t3007;2020-12-07
wielkopolskie;kêpiñski;7;1.24;0;0;0;49;509;34;8;26;0;t3008;2020-12-07
wielkopolskie;kolski;9;1.04;0;0;0;39;270;73;12;61;0;t3009;2020-12-07
wielkopolskie;koniñski;10;0.77;1;0;1;74;817;57;14;41;2;t3010;2020-12-07
wielkopolskie;koœciañski;24;3.03;1;0;1;77;609;102;26;76;0;t3011;2020-12-07
wielkopolskie;krotoszyñski;9;1.17;0;0;0;49;573;65;11;54;0;t3012;2020-12-07
wielkopolskie;leszczyñski;8;1.39;0;0;0;43;484;33;14;19;0;t3013;2020-12-07
wielkopolskie;miêdzychodzki;2;0.55;0;0;0;42;279;36;3;33;0;t3014;2020-12-07
wielkopolskie;nowotomyski;9;1.19;0;0;0;50;755;39;11;28;0;t3015;2020-12-07
wielkopolskie;obornicki;13;2.17;0;0;0;57;725;68;16;50;2;t3016;2020-12-07
wielkopolskie;ostrowski;7;0.43;3;3;0;74;644;88;10;75;3;t3017;2020-12-07
wielkopolskie;ostrzeszowski;1;0.18;0;0;0;29;287;24;2;20;2;t3018;2020-12-07
wielkopolskie;pilski;29;2.13;1;1;0;169;1159;133;36;97;0;t3019;2020-12-07
wielkopolskie;pleszewski;4;0.64;0;0;0;22;283;49;9;38;2;t3020;2020-12-07
wielkopolskie;poznañski;116;2.88;2;0;2;609;3799;471;133;328;10;t3021;2020-12-07
wielkopolskie;rawicki;0;0.0;0;0;0;30;309;28;3;24;1;t3022;2020-12-07
wielkopolskie;s³upecki;35;5.93;0;0;0;87;549;70;36;33;1;t3023;2020-12-07
wielkopolskie;szamotulski;21;2.29;4;1;3;124;1013;129;46;82;1;t3024;2020-12-07
wielkopolskie;œredzki;5;0.85;2;2;0;45;513;43;7;36;0;t3025;2020-12-07
wielkopolskie;œremski;4;0.65;0;0;0;58;515;70;5;65;0;t3026;2020-12-07
wielkopolskie;turecki;7;0.84;0;0;0;48;379;59;13;46;0;t3027;2020-12-07
wielkopolskie;w¹growiecki;5;0.71;0;0;0;68;508;55;15;40;0;t3028;2020-12-07
wielkopolskie;wolsztyñski;7;1.22;1;0;1;28;455;57;12;45;0;t3029;2020-12-07
wielkopolskie;wrzesiñski;13;1.66;0;0;0;99;950;64;14;49;1;t3030;2020-12-07
wielkopolskie;z³otowski;10;1.44;2;0;2;85;855;54;11;41;2;t3031;2020-12-07
wielkopolskie;Kalisz;8;0.8;0;0;0;59;316;72;12;60;0;t3061;2020-12-07
wielkopolskie;Konin;4;0.55;0;0;0;63;441;33;8;23;2;t3062;2020-12-07
wielkopolskie;Leszno;8;1.26;0;0;0;51;443;40;9;28;3;t3063;2020-12-07
wielkopolskie;Poznañ;148;2.77;3;0;3;710;3697;864;175;673;16;t3064;2020-12-07
zachodniopomorskie;bia³ogardzki;8;1.69;0;0;0;70;403;36;10;26;0;t3201;2020-12-07
zachodniopomorskie;choszczeñski;14;2.91;0;0;0;25;294;42;15;27;0;t3202;2020-12-07
zachodniopomorskie;drawski;39;6.86;3;1;2;59;499;71;40;29;2;t3203;2020-12-07
zachodniopomorskie;goleniowski;27;3.28;0;0;0;139;1054;106;32;70;4;t3204;2020-12-07
zachodniopomorskie;gryficki;1;0.17;0;0;0;125;520;14;2;9;3;t3205;2020-12-07
zachodniopomorskie;gryfiñski;35;4.29;0;0;0;122;794;105;39;64;2;t3206;2020-12-07
zachodniopomorskie;kamieñski;8;1.71;0;0;0;42;378;34;10;24;0;t3207;2020-12-07
zachodniopomorskie;ko³obrzeski;20;2.52;1;0;1;60;501;89;26;60;3;t3208;2020-12-07
zachodniopomorskie;koszaliñski;8;1.2;0;0;0;94;415;59;17;39;3;t3209;2020-12-07
zachodniopomorskie;myœliborski;15;2.29;0;0;0;71;437;86;29;56;1;t3210;2020-12-07
zachodniopomorskie;policki;37;4.56;0;0;0;106;824;101;40;58;3;t3211;2020-12-07
zachodniopomorskie;pyrzycki;16;4.08;1;1;0;62;366;103;23;79;1;t3212;2020-12-07
zachodniopomorskie;s³awieñski;4;0.71;0;0;0;46;425;29;7;21;1;t3213;2020-12-07
zachodniopomorskie;stargardzki;68;5.66;0;0;0;155;972;181;82;98;1;t3214;2020-12-07
zachodniopomorskie;szczecinecki;6;0.78;3;0;3;108;640;40;10;30;0;t3215;2020-12-07
zachodniopomorskie;œwidwiñski;16;3.44;1;0;1;39;270;43;17;26;0;t3216;2020-12-07
zachodniopomorskie;wa³ecki;9;1.7;3;0;3;58;552;32;10;22;0;t3217;2020-12-07
zachodniopomorskie;³obeski;14;3.83;0;0;0;44;296;39;16;23;0;t3218;2020-12-07
zachodniopomorskie;Koszalin;16;1.5;2;0;2;157;562;128;29;98;1;t3261;2020-12-07
zachodniopomorskie;Szczecin;121;3.02;2;0;2;612;3288;560;135;411;14;t3262;2020-12-07
zachodniopomorskie;Œwinoujœcie;7;1.71;0;0;0;59;326;42;8;34;0;t3263;2020-12-07
